id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
729	Philosophiæ_Naturalis_Principia_Mathematica	Opticks	15.3	1187.0	43.26	8101.0	271.0	17.3	0.000632914	16.1	296.0	42.85	1708.0	59.0	17.8	3.89e-06	0.000608921	0.002330663	0.002617899	0.425963489	1.657e-06	3	0.1716	1.0	0.0	NewtonLaws	0	5.821e-06	1.832e-06	1.9e-08	0.010471204	0.003294893	22.63573	345	262	81	110	13	2	0.06377	0.25105	11.84666
730	Velocity	Radial_velocity	15.1	387.0	-293.43	2448.0	85.0	18.3	0.00615514	18.4	87.0	31.25	728.0	23.0	19.4	0.008432682	0.001002396	0.002311805	0.99992437	0.729859709	0.006154675	0	0.20833	0.5	0.0	NewtonLaws	0	9.877e-06	5.783e-06	1.9e-08	0.00331675	0.001941748	77.3336	854	176	509	94	2	2	0.01171	0.48733	6.74985
731	Newton's_laws_of_motion	Hamiltonian_mechanics	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	17.0	796.0	-860.21	4477.0	111.0	24.7	0.005449023	0.001005691	0.002382016	0.072776545	0.998388409	0.005440241	1	0.33995	1.0	0.0	NewtonLaws	0	9.331e-06	4.843e-06	1.9e-08	0.003960396	0.002055498	56.0617	746	227	328	177	13	2	0.06166	0.29127	9.78051
732	Inertial_frame_of_reference	Rotating_reference_frame	16.3	723.0	-32.49	5262.0	197.0	17.1	0.074765325	16.9	480.0	-681.91	2783.0	61.0	27.8	0.023899831	0.00101621	0.002334744	0.319574303	0.99971741	0.023893077	2	0.49242	1.0	0.14286	NewtonLaws	0	4.785e-06	1.333e-06	1.9e-08	0.014388489	0.004008016	26.83471	321	178	63	76	16	2	0.04361	0.2793	11.66118
733	Velocity	Terminal_velocity	15.1	387.0	-293.43	2448.0	85.0	18.3	0.00615514	14.1	297.0	-320.73	1676.0	51.0	18.0	0.01021084	0.001002396	0.002311471	0.999882069	0.602733386	0.006154414	1	0.19048	1.0	0.0	NewtonLaws	0	9.877e-06	2.206e-06	1.9e-08	0.008695652	0.001941748	80.6937	854	176	131	99	6	2	0.01522	0.39921	9.08646
734	Gravity	Arthur_Eddington	15.1	613.0	24.37	3881.0	165.0	15.4	0.000436618	14.8	906.0	42.72	5186.0	262.0	14.6	0.002055603	0.000981475	0.002308136	0.085601214	0.018182028	3.7375e-05	0	0.06818	0.45455	0.0	NewtonLaws	0	2.5365e-05	6.818e-06	1.9e-08	0.00281294	0.000756144	175.968	2305	340	303	408	14	2	0.01822	0.41527	8.13612
735	Newton's_laws_of_motion	Kepler's_laws_of_planetary_motion	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	12.1	1170.0	-640.29	5394.0	174.0	19.0	0.074742673	0.001005691	0.002406015	0.999782781	0.9999165	0.074736432	1	0.16945	1.0	0.0	NewtonLaws	0	9.331e-06	5.294e-06	1.9e-08	0.003623188	0.002055498	48.998	746	227	345	207	15	2	0.06836	0.28197	9.85647
736	Quantum_mechanics	Frequency	15.9	1533.0	-60.44	9009.0	418.0	16.7	0.008609931	15.2	252.0	-36.48	1823.0	79.0	15.4	0.015196	0.000992328	0.002303484	0.332019541	0.188119588	0.002858665	0	0.38793	0.71429	0.0	NewtonLaws	1	3.2337e-05	2.3226e-05	1e-08	0.000412882	0.00029656	5.085	2887	485	2152	270	12	1	0.03498	0.43633	6.24893
737	Frame_of_reference	Quantum_field_theory	15.1	506.0	-140.54	4155.0	156.0	16.1	0.074748393	15.3	1993.0	-136.68	10716.0	576.0	16.9	0.036909356	0.001001539	0.002323218	0.492453599	0.997311232	0.036810115	0	0.31313	0.66667	0.0	NewtonLaws	0	4.507e-06	1.356e-05	1e-08	0.000707214	0.00212766	-22.6392	304	166	1025	389	15	1	0.10197	0.36286	8.86239
738	Gravity	Aristotle	15.1	613.0	24.37	3881.0	165.0	15.4	0.000436618	14.9	1330.0	39.67	9247.0	394.0	15.4	0.000413114	0.000981475	0.002361972	0.023022155	0.024332016	1.0052e-05	0	0.14466	0.66667	0.0	NewtonLaws	0	2.5365e-05	4.7603e-05	1e-08	0.00020145	0.000378072	-202.891	2305	340	4303	661	6	1	0.03514	0.52164	5.2557
739	Momentum	Dielectric	13.9	1159.0	-399.04	7127.0	297.0	15.5	0.005051784	15.2	555.0	-84.6	3397.0	166.0	16.4	0.00119376	0.001019723	0.002323555	0.05185272	0.219431593	0.000261949	0	0.29702	0.5	0.0	NewtonLaws	0	1.1604e-05	7.681e-06	1e-08	0.001248439	0.000826446	42.7043	922	288	598	203	9	1	0.02278	0.42187	7.47722
740	Philosophiæ_Naturalis_Principia_Mathematica	Magdalen_College,_Oxford	15.3	1187.0	43.26	8101.0	271.0	17.3	0.000632914	11.9	1731.0	60.14	7816.0	400.0	13.3	0.009407723	0.000970024	0.002308469	0.240559981	0.016183911	0.000152254	0	0.10551	0.38462	0.0	NewtonLaws	0	5.821e-06	2.245e-05	0.0	0.0	0.0	-6.7562	345	262	2072	269	3	0	0.0058	0.72971	3.71027
741	Inertial_frame_of_reference	Acceleration	16.3	723.0	-32.49	5262.0	197.0	17.1	0.074765325	15.9	289.0	-348.75	1877.0	55.0	20.6	0.002793691	0.00101621	0.002318169	0.037276642	0.997605054	0.002787	0	0.35461	0.66667	0.0	NewtonLaws	1	4.785e-06	8.918e-06	1e-08	0.001075269	0.002004008	-44.4863	321	178	716	214	22	1	0.14019	0.28862	9.83914
742	Force	Gauge_boson	15.0	1324.0	-166.02	10077.0	379.0	17.3	0.013438585	13.8	114.0	42.61	610.0	30.0	14.9	0.004194777	0.00100616	0.002309802	0.094822333	0.303777254	0.001274278	0	0.16333	0.66667	0.0	NewtonLaws	0	2.4022e-05	2.196e-06	1e-08	0.004366812	0.000399202	120.16445	2053	452	103	126	27	1	0.00341	0.52977	7.27487
743	Galilean_invariance	Inertial_frame_of_reference	14.8	200.0	-25.08	1307.0	60.0	13.9	0.002193726	16.3	723.0	-32.49	5262.0	197.0	17.1	0.074765325	0.00101621	0.002352941	0.997104712	0.029256536	0.002187374	1	0.38829	1.0	0.0	NewtonLaws	0	1.256e-06	4.785e-06	1.9e-08	0.004008016	0.015267176	-21.60384	77	54	321	178	13	2	0.35065	0.22476	12.3192
744	Force	Gradient	15.0	1324.0	-166.02	10077.0	379.0	17.3	0.013438585	14.0	511.0	-396.16	3137.0	108.0	17.1	0.0064682	0.001015706	0.002303816	0.156320491	0.324777536	0.002100726	0	0.15248	0.4	0.0	NewtonLaws	0	2.4022e-05	7.844e-06	1e-08	0.001222494	0.000399202	58.5979	2053	452	654	164	8	1	0.02582	0.41201	7.52879
745	Galilean_invariance	Kinetic_energy	14.8	200.0	-25.08	1307.0	60.0	13.9	0.002193726	15.5	973.0	-514.2	5086.0	173.0	18.1	0.019909996	0.001017471	0.002317497	0.60725872	0.066909061	0.001332159	0	0.13504	0.4	0.0	NewtonLaws	0	1.256e-06	1.1556e-05	1.9e-08	0.001659751	0.015267176	-97.27064	77	54	994	211	11	2	0.09091	0.44993	8.741
746	Momentum	Jean_Buridan	13.9	1159.0	-399.04	7127.0	297.0	15.5	0.005051784	12.3	331.0	47.89	1597.0	123.0	11.7	0.003701833	0.001019723	0.002296871	0.047126625	0.064312341	0.000238074	0	0.04395	0.45455	0.0	NewtonLaws	0	1.1604e-05	2.321e-06	1.9e-08	0.008264463	0.001652893	82.66566	922	288	114	128	6	2	0.01193	0.41692	8.93545
747	Galilean_invariance	Absolute_time_and_space	14.8	200.0	-25.08	1307.0	60.0	13.9	0.002193726	17.4	217.0	35.0	1583.0	54.0	17.7	0.073629935	0.001025667	0.002352941	0.989584158	0.029483611	0.002170876	1	0.3003	1.0	0.0	NewtonLaws	0	1.256e-06	1.832e-06	1.9e-08	0.010471204	0.015267176	1.13816	77	54	100	91	8	2	0.14286	0.20039	12.70632
748	Newton's_laws_of_motion	Force	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	15.0	1324.0	-166.02	10077.0	379.0	17.3	0.013438585	0.001005691	0.002309802	0.178110114	0.990744687	0.013314207	1	0.23036	1.0	0.0	NewtonLaws	1	9.331e-06	2.4022e-05	1.9e-08	0.000798403	0.002055498	-47.1061	746	227	2053	452	56	2	0.18097	0.31128	8.6878
749	Isaac_Newton	Internet_Archive	14.3	1327.0	45.8	8457.0	320.0	15.7	0.002143569	13.7	790.0	42.51	4188.0	191.0	15.0	0.010512736	0.001024949	0.002292921	0.220519654	0.044964422	0.000472699	0	0.07235	0.4	0.0	NewtonLaws	0	2.9057e-05	5.3971e-05	1e-08	0.000177683	0.000330033	-6.904	2303	727	5215	413	7	1	0.00695	0.75976	2.63978
750	Galilean_invariance	Galileo's_ship	14.8	200.0	-25.08	1307.0	60.0	13.9	0.002193726	13.5	108.0	50.91	1241.0	41.0	16.1	0.002818568	0.001025667	0.002299181	0.025291507	0.019684687	5.5483e-05	0	0.32143	0.5	0.14286	NewtonLaws	0	1.256e-06	5.47e-07	1e-08	0.01754386	0.007633588	8.75205	77	54	14	43	6	1	0.01299	0.34151	12.08339
751	Velocity	Phase_velocity	15.1	387.0	-293.43	2448.0	85.0	18.3	0.00615514	13.9	120.0	-161.65	649.0	28.0	14.3	0.02248051	0.001002396	0.002311805	0.999077062	0.273546249	0.006149459	0	0.20139	0.55556	0.0	NewtonLaws	0	9.877e-06	2.234e-06	1.9e-08	0.008583691	0.001941748	72.4383	854	176	154	79	3	2	0.01639	0.39828	8.96001
752	Momentum	Proper_time	13.9	1159.0	-399.04	7127.0	297.0	15.5	0.005051784	12.4	669.0	-567.23	3137.0	130.0	15.3	0.045348523	0.001013347	0.002315485	0.811879271	0.090442602	0.004101438	0	0.27401	0.66667	0.0	NewtonLaws	0	1.1604e-05	2.186e-06	1e-08	0.004385965	0.000826446	77.0416	922	288	127	101	9	1	0.02603	0.347	9.90519
753	Newton's_laws_of_motion	Wolfram_Demonstrations_Project	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	14.6	62.0	42.92	381.0	19.0	15.5	0.01832594	0.001005691	0.002294565	0.244452959	0.997139072	0.018273511	0	0.12643	0.66667	0.0	NewtonLaws	0	9.331e-06	2.733e-06	1e-08	0.003508772	0.001027749	48.3974	746	227	229	56	0	1	0.00536	0.52681	6.7753
754	Special_relativity	Poynting_vector	14.8	1841.0	-257.25	10491.0	417.0	16.9	0.021425196	14.7	536.0	-520.53	2663.0	83.0	17.4	0.012857508	0.00100658	0.00232795	0.265789105	0.442899476	0.005694584	0	0.20847	0.5	0.0	NewtonLaws	0	1.2697e-05	2.177e-06	1e-08	0.004405286	0.000755287	74.86036	966	358	120	107	8	1	0.01449	0.40054	9.14212
755	Euler's_laws_of_motion	Material_derivative	14.2	176.0	-381.04	1166.0	28.0	20.7	0.074752599	15.7	243.0	-610.2	1694.0	55.0	20.0	0.026592119	0.001000325	0.002307138	0.342723769	0.963424252	0.025619492	0	0.32161	0.66667	0.0	NewtonLaws	0	9.49e-07	1.506e-06	1e-08	0.006369427	0.01010101	-2.02073	40	59	97	60	5	1	0.075	0.29788	11.82065
756	Special_relativity	Frame_of_reference	14.8	1841.0	-257.25	10491.0	417.0	16.9	0.021425196	15.1	506.0	-140.54	4155.0	156.0	16.1	0.074748393	0.00100658	0.002323218	0.99689705	0.285741458	0.021358715	0	0.38032	0.66667	0.0	NewtonLaws	0	1.2697e-05	4.507e-06	2.9e-08	0.006382979	0.002265861	47.362	966	358	304	166	22	3	0.0911	0.24849	10.45316
757	Force	Simple_machine	15.0	1324.0	-166.02	10077.0	379.0	17.3	0.013438585	13.8	498.0	-233.05	2814.0	79.0	21.2	0.029524485	0.001015706	0.002308136	0.619529978	0.281989886	0.008325606	0	0.2618	0.5	0.0	NewtonLaws	0	2.4022e-05	2.321e-06	1.9e-08	0.008264463	0.000798403	121.33538	2053	452	105	137	17	2	0.01072	0.42375	8.8992
758	Newton's_laws_of_motion	Superconductivity	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	15.7	716.0	8.77	4605.0	218.0	16.5	0.00035139	0.001005691	0.002389129	0.004618691	0.98255344	0.000345259	2	0.25618	1.0	0.0	NewtonLaws	0	9.331e-06	1.2553e-05	1.9e-08	0.001527884	0.002055498	24.4546	746	227	978	331	9	2	0.02815	0.43929	7.07313
759	Newton's_law_of_universal_gravitation	General_relativity	15.6	674.0	-156.1	4714.0	135.0	18.4	0.075027905	16.5	1466.0	4.92	8680.0	347.0	17.7	0.039711513	0.000955742	0.00240855	0.514882408	0.972779568	0.038630548	0	0.24762	0.6	0.0	NewtonLaws	0	5.169e-06	2.2239e-05	1.9e-08	0.000862441	0.003710575	-71.0922	363	176	1824	495	30	2	0.33058	0.28754	9.72771
760	Special_relativity	Nuclide	14.8	1841.0	-257.25	10491.0	417.0	16.9	0.021425196	13.6	185.0	51.07	1471.0	65.0	14.3	7.0308e-05	0.00100658	0.00238379	0.001613711	0.491751767	3.4574e-05	0	0.2705	0.5	0.0	NewtonLaws	0	1.2697e-05	2.647e-06	0.0	0.0	0.0	64.9459	966	358	150	126	4	0	0.00518	0.50868	7.33476
761	Euler's_laws_of_motion	Center_of_mass	14.2	176.0	-381.04	1166.0	28.0	20.7	0.074752599	14.1	805.0	-202.19	4479.0	131.0	17.6	0.074819948	0.000977302	0.002314145	0.999683988	0.998784122	0.074728976	1	0.43382	1.0	0.0	NewtonLaws	0	9.49e-07	1.1287e-05	1.9e-08	0.001699235	0.02020202	-78.99524	40	59	1015	162	11	2	0.225	0.40494	10.01826
762	Net_force	Point_(geometry)	13.2	294.0	-268.45	2205.0	79.0	16.1	0.019213947	13.6	204.0	-93.37	1260.0	72.0	14.3	0.036451403	0.000985969	0.002309136	0.727731487	0.383595491	0.013982594	0	0.17614	0.45455	0.0	NewtonLaws	1	9.4e-07	4.469e-06	0.0	0.0	0.0	-31.23368	29	69	306	160	1	0	0.0	0.0	0.0
763	Newton's_laws_of_motion	Net_force	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	13.2	294.0	-268.45	2205.0	79.0	16.1	0.019213947	0.001005691	0.002309136	0.253808238	0.987451652	0.018972843	0	0.12611	0.55556	0.0	NewtonLaws	1	9.331e-06	9.4e-07	1.9e-08	0.020408163	0.002055498	76.54578	746	227	29	69	5	2	0.01475	0.35166	11.21595
764	Inertial_frame_of_reference	Force_carrier	16.3	723.0	-32.49	5262.0	197.0	17.1	0.074765325	14.5	102.0	44.44	718.0	37.0	13.3	0.015316797	0.00101621	0.002308136	0.203091642	0.991343887	0.015184213	0	0.55833	0.66667	0.4	NewtonLaws	1	4.785e-06	1.438e-06	1e-08	0.006666667	0.002004008	23.42915	321	178	67	83	6	1	0.00623	0.4553	8.76501
765	Energy	Thomas_Young_(scientist)	16.5	846.0	2.89	6400.0	233.0	16.3	0.018857191	13.7	539.0	51.07	3271.0	174.0	14.2	0.019453425	0.00101548	0.00229786	0.30258012	0.293306262	0.005705811	0	0.11365	0.5	0.0	NewtonLaws	0	3.4715e-05	4.891e-06	1e-08	0.001960784	0.000276243	235.8121	3252	368	239	271	5	1	0.004	0.5588	6.28999
766	Philosophiæ_Naturalis_Principia_Mathematica	Teleological_argument	15.3	1187.0	43.26	8101.0	271.0	17.3	0.000632914	15.5	1508.0	37.13	11477.0	423.0	16.3	0.010507584	0.001028394	0.002315485	0.354787639	0.021370281	0.00022455	0	0.05458	0.4	0.0	NewtonLaws	0	5.821e-06	4.613e-06	1.9e-08	0.004158004	0.003294893	19.6045	345	262	210	271	9	2	0.0058	0.51446	7.01283
767	Newton's_laws_of_motion	Lorentz_factor	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	14.3	278.0	-564.15	1340.0	42.0	18.7	0.02956474	0.000991128	0.002378828	0.389194698	0.984055424	0.029093343	0	0.23713	0.5	0.0	NewtonLaws	0	9.331e-06	2.071e-06	1e-08	0.00462963	0.001027749	69.8071	746	227	122	94	11	1	0.02547	0.34775	9.93169
768	Philosophiæ_Naturalis_Principia_Mathematica	Dialogue_Concerning_the_Two_Chief_World_Systems	15.3	1187.0	43.26	8101.0	271.0	17.3	0.000632914	12.6	504.0	57.71	4234.0	195.0	12.7	0.073668652	0.001029918	0.002408188	0.917523717	0.007882776	0.000580713	1	0.1018	1.0	0.0	NewtonLaws	0	5.821e-06	2.023e-06	1e-08	0.004739336	0.001647446	26.92161	345	262	89	122	11	1	0.02319	0.34629	10.25135
769	Mass	Weight	14.4	1200.0	-62.98	8239.0	332.0	15.2	0.016587516	13.9	347.0	48.94	3147.0	134.0	13.2	0.013772396	0.001005839	0.002306805	0.340324904	0.409888367	0.005645145	1	0.26905	1.0	0.0	NewtonLaws	0	2.313e-05	7.547e-06	1.9e-08	0.002541296	0.000829187	136.9803	2063	349	571	216	36	2	0.03781	0.36347	8.27506
770	Philosophiæ_Naturalis_Principia_Mathematica	Latin	15.3	1187.0	43.26	8101.0	271.0	17.3	0.000632914	13.3	1307.0	51.58	7544.0	427.0	14.0	0.003449991	0.00104024	0.002354326	0.120373487	0.022082971	7.6186e-05	0	0.07488	0.5	0.0	NewtonLaws	1	5.821e-06	0.000242706	2.9e-08	0.000118535	0.004942339	-1916.9666	345	262	24744	565	5	3	0.14783	0.64998	4.80471
771	Momentum	Conservation_law	13.9	1159.0	-399.04	7127.0	297.0	15.5	0.005051784	16.7	369.0	-230.72	2216.0	72.0	20.8	0.015423012	0.001019723	0.002323218	0.457893874	0.149982427	0.002313181	1	0.43383	1.0	0.0	NewtonLaws	0	1.1604e-05	3.989e-06	1.9e-08	0.004807692	0.001652893	68.8926	922	288	257	159	19	2	0.0705	0.27037	10.32565
772	Isaac_Newton	René_Descartes	14.3	1327.0	45.8	8457.0	320.0	15.7	0.002143569	12.4	1378.0	53.31	7780.0	481.0	12.9	0.000376251	0.000974951	0.002327611	0.037418885	0.21318179	8.021e-05	3	0.13867	1.0	0.0	NewtonLaws	0	2.9057e-05	2.1356e-05	2.9e-08	0.001347104	0.000990099	55.512	2303	727	1607	620	42	3	0.10769	0.27939	8.29227
773	Newton's_laws_of_motion	Conservation_law	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	16.7	369.0	-230.72	2216.0	72.0	20.8	0.015423012	0.001005691	0.002323218	0.20526813	0.994899089	0.015344341	1	0.28507	1.0	0.0	NewtonLaws	0	9.331e-06	3.989e-06	1e-08	0.002403846	0.001027749	59.8325	746	227	257	159	13	1	0.04424	0.31788	9.65327
774	Quantum_mechanics	Continuous_function	15.9	1533.0	-60.44	9009.0	418.0	16.7	0.008609931	14.0	1028.0	-234.41	6718.0	221.0	16.5	0.03836961	0.001016531	0.002308136	0.826350318	0.185428501	0.007114819	0	0.35657	0.4	0.27273	NewtonLaws	0	3.2337e-05	1.2534e-05	1e-08	0.000765111	0.00029656	98.113	2887	485	1080	227	4	1	0.02113	0.46062	6.5161
775	Inertial_frame_of_reference	Galilean_transformation	16.3	723.0	-32.49	5262.0	197.0	17.1	0.074765325	12.1	583.0	-897.37	2349.0	111.0	18.1	0.011177967	0.00101621	0.00234501	0.148525095	0.993429904	0.011104527	0	0.25208	0.66667	0.0	NewtonLaws	1	4.785e-06	2.004e-06	1e-08	0.004784689	0.002004008	21.70423	321	178	89	120	13	1	0.08723	0.22441	12.16272
776	Newton's_laws_of_motion	Deformation_(mechanics)	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	16.6	284.0	31.01	1745.0	80.0	18.4	0.005612835	0.001005691	0.002346385	0.074950946	0.998209125	0.005602783	0	0.21286	0.66667	0.0	NewtonLaws	1	9.331e-06	5.869e-06	1e-08	0.001633987	0.001027749	32.1935	746	227	461	151	11	1	0.02949	0.38197	8.22531
777	Newton's_laws_of_motion	Quantum_mechanics	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	15.9	1533.0	-60.44	9009.0	418.0	16.7	0.008609931	0.000992328	0.002385923	0.114631114	0.995243956	0.008568982	1	0.413	1.0	0.0	NewtonLaws	0	9.331e-06	3.2337e-05	1.9e-08	0.00059312	0.002055498	-140.8501	746	227	2887	485	32	2	0.14477	0.3758	7.87403
778	Inertial_frame_of_reference	Euler_force	16.3	723.0	-32.49	5262.0	197.0	17.1	0.074765325	15.3	57.0	-192.62	353.0	13.0	16.0	0.014372022	0.00101621	0.002324568	0.190429461	0.990641456	0.014237521	0	0.49048	0.71429	0.33333	NewtonLaws	0	4.785e-06	6.14e-07	1e-08	0.015625	0.002004008	29.32494	321	178	21	43	9	1	0.02181	0.31067	12.24614
779	Mass	Physics	14.4	1200.0	-62.98	8239.0	332.0	15.2	0.016587516	16.2	859.0	30.7	5436.0	219.0	17.7	0.009638277	0.000998855	0.002310136	0.300765195	0.517618195	0.004988948	0	0.21429	0.5	0.0	NewtonLaws	0	2.313e-05	0.000118347	1.9e-08	0.000162061	0.000829187	-298.81	2063	349	11728	613	42	2	0.0858	0.54275	5.09694
780	Newton's_laws_of_motion	René_Descartes	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	12.4	1378.0	53.31	7780.0	481.0	12.9	0.000376251	0.000956633	0.002357795	0.004622913	0.918468346	0.000345575	0	0.08067	0.45455	0.0	NewtonLaws	0	9.331e-06	2.1356e-05	1e-08	0.000449035	0.001027749	-31.4801	746	227	1607	620	9	1	0.0563	0.41681	7.35666
781	Velocity	Torricelli's_equation	15.1	387.0	-293.43	2448.0	85.0	18.3	0.00615514	12.0	129.0	-1193.84	609.0	16.0	23.5	0.016072598	0.001002396	0.002311805	0.598893499	0.229351439	0.003686273	1	0.35714	1.0	0.0	NewtonLaws	0	9.877e-06	4.41e-07	1.9e-08	0.043478261	0.001941748	91.94906	854	176	14	32	7	2	0.00234	0.47619	9.61208
782	Quantum_mechanics	Superposition_principle	15.9	1533.0	-60.44	9009.0	418.0	16.7	0.008609931	14.7	372.0	-178.47	2293.0	98.0	16.3	0.011915432	0.000992328	0.002341578	0.372189329	0.268939008	0.003204524	1	0.62831	1.0	0.33333	NewtonLaws	0	3.2337e-05	3.347e-06	1.9e-08	0.005730659	0.00059312	196.1581	2887	485	208	141	26	2	0.01663	0.40882	8.5467
783	Philosophiæ_Naturalis_Principia_Mathematica	Samuel_Pepys	15.3	1187.0	43.26	8101.0	271.0	17.3	0.000632914	11.8	952.0	66.27	6702.0	294.0	12.3	0.00172999	0.00104024	0.002293249	0.068775945	0.025161564	4.3529e-05	0	0.08681	0.5	0.0	NewtonLaws	0	5.821e-06	1.3291e-05	1.9e-08	0.001443001	0.003294893	-7.5193	345	262	978	408	5	2	0.03768	0.45408	7.49383
784	Mass	Electrophoretic_deposition	14.4	1200.0	-62.98	8239.0	332.0	15.2	0.016587516	14.8	399.0	42.82	3348.0	166.0	15.2	0.003231256	0.001005839	0.002295223	0.101839806	0.522790371	0.001689269	0	0.20952	0.42857	0.0	NewtonLaws	0	2.313e-05	1.774e-06	1e-08	0.005405405	0.000414594	181.18136	2063	349	95	90	1	1	0.00048	0.70636	4.57715
785	Isaac_Newton	Socinianism	14.3	1327.0	45.8	8457.0	320.0	15.7	0.002143569	15.5	256.0	36.12	1227.0	48.0	18.2	1.823e-06	7.4996e-05	0.002327611	0.000301825	0.354978355	6.47e-07	0	0.10066	0.71429	0.0	NewtonLaws	0	2.9057e-05	3.999e-06	1.9e-08	0.004796163	0.000660066	158.6285	2303	727	285	132	8	2	0.01042	0.47022	7.41838
786	Newton's_laws_of_motion	Constant_factor_rule_in_differentiation	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	10.7	57.0	-1545.24	258.0	11.0	15.9	0.074855792	0.000981162	0.002423141	0.96996938	0.968633134	0.072507801	0	0.24392	0.45455	0.0	NewtonLaws	0	9.331e-06	3.93e-07	1e-08	0.024390244	0.001027749	81.19425	746	227	16	25	1	1	0.00134	0.52557	8.6145
787	Newton's_laws_of_motion	Energy	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	16.5	846.0	2.89	6400.0	233.0	16.3	0.018857191	0.001005691	0.002311137	0.251815062	0.998231803	0.018823848	0	0.2977	0.71429	0.0	NewtonLaws	1	9.331e-06	3.4715e-05	0.0	0.0	0.0	-172.9961	746	227	3252	368	29	0	0.11126	0.41952	7.32243
788	Newton's_laws_of_motion	Force_field_(physics)	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	14.9	73.0	-411.63	462.0	12.0	21.2	0.032691769	0.001005691	0.002319849	0.435320176	0.995398742	0.032541345	0	0.25222	0.55556	0.0	NewtonLaws	0	9.331e-06	7e-07	1e-08	0.01369863	0.001027749	78.4667	746	227	30	43	3	1	0.0067	0.4186	10.02954
789	Inertial_frame_of_reference	Metre	16.3	723.0	-32.49	5262.0	197.0	17.1	0.074765325	12.4	660.0	46.88	3411.0	236.0	11.7	0.000496069	0.000966639	0.002321532	0.006002786	0.904712675	0.0004488	0	0.29991	0.4	0.0	NewtonLaws	1	4.785e-06	2.9239e-05	0.0	0.0	0.0	-152.4188	321	178	2747	302	9	0	0.03738	0.56674	5.99242
790	Net_force	Euclidean_vector	13.2	294.0	-268.45	2205.0	79.0	16.1	0.019213947	13.7	1336.0	-350.41	7871.0	317.0	16.6	0.013575698	0.001036531	0.002309136	0.22462602	0.317917537	0.004315952	0	0.05556	0.55556	0.0	NewtonLaws	0	9.4e-07	1.0549e-05	1e-08	0.000909091	0.010204082	-112.90688	29	69	817	283	12	1	0.27586	0.3858	10.62536
791	General_relativity	Shapiro_delay	16.5	1466.0	4.92	8680.0	347.0	17.7	0.039711513	12.7	302.0	-356.34	1359.0	80.0	16.5	0.006578456	0.000978817	0.002307803	0.12063028	0.728196899	0.004790411	0	0.46905	0.66667	0.14286	NewtonLaws	0	2.2239e-05	1.084e-06	1.9e-08	0.017699115	0.000862441	107.44032	1824	495	45	68	15	2	0.01096	0.39068	10.15472
792	General_relativity	Geodesics_in_general_relativity	16.5	1466.0	4.92	8680.0	347.0	17.7	0.039711513	13.9	555.0	-1143.55	3978.0	93.0	23.4	0.039789104	0.000982244	0.002385567	0.999905029	0.997955171	0.039707742	1	0.32143	1.0	0.0	NewtonLaws	0	2.2239e-05	1.18e-06	1.9e-08	0.016260163	0.000862441	105.00718	1824	495	59	64	21	2	0.02029	0.34553	10.65145
793	Newton's_laws_of_motion	Gauge_theory	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	16.5	1190.0	-202.19	6246.0	232.0	19.6	0.025891438	0.000990649	0.002369668	0.345937074	0.998774966	0.02585972	0	0.29492	0.66667	0.0	NewtonLaws	0	9.331e-06	7.701e-06	1e-08	0.00124533	0.001027749	54.2145	746	227	527	276	20	1	0.01475	0.46383	7.03227
794	Newton's_laws_of_motion	Rigid_body	14.2	507.0	-21.89	3934.0	153.0	15.4	0.07475267	16.0	442.0	-237.96	2896.0	89.0	18.6	0.016824027	0.001005691	0.002313142	0.224719532	0.998475836	0.016798385	0	0.27375	0.5	0.0	NewtonLaws	0	9.331e-06	3.04e-06	1.9e-08	0.006309148	0.002055498	63.2816	746	227	178	139	18	2	0.02815	0.35082	9.53108
