id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
730	Probability_theory	Mathematical_analysis	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	15.6	504.0	-16.62	2710.0	147.0	16.5	0.122520061	0.001011915	0.002306805	2.395738867	0.974220082	0.119361503	0	0.2	0.2	0.2	Math	1	1.3301e-05	1.1028e-05	1e-08	0.000869565	0.000720981	15.9146	1201	186	824	326	18	1	0.06578	0.31483	8.54479
731	Differential_geometry	Differentiable_manifold	15.3	523.0	-22.54	2539.0	144.0	15.4	0.026135082	14.7	1137.0	-43.72	6911.0	273.0	13.8	0.003349014	0.000954462	0.002337131	0.485826383	3.791298161	0.012697112	0	0.66667	0.66667	0.66667	Math	1	1.028e-05	6.895e-06	1.9e-08	0.002781641	0.001865672	10.6598	857	215	466	253	46	2	0.14819	0.20721	10.53888
732	Wavelet	Fourier_series	14.5	1213.0	-251.53	5380.0	181.0	19.6	0.00124271	13.8	1880.0	-1110.05	8006.0	211.0	21.8	0.036705715	0.001056896	0.002319513	9.999999999	0.366090957	0.01343763	0	0.1369	0.42857	0.0	Math	1	4.651e-06	6.31e-06	0.0	0.0	0.0	-24.2175	242	243	441	217	19	0	0.04959	0.36518	9.039
733	Fourier_series	Vector_calculus	13.8	1880.0	-1110.05	8006.0	211.0	21.8	0.036705715	17.3	386.0	-43.89	2065.0	75.0	20.9	0.018044227	0.001068403	0.002319513	0.649701462	1.321628025	0.023847756	0	0.21429	0.42857	0.0	Math	1	6.31e-06	3.548e-06	0.0	0.0	0.0	16.5303	441	217	191	179	12	0	0.02268	0.37467	9.1174
734	Discrete_mathematics	Calculus	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	0.001042726	0.002316155	0.352523922	3.276612955	0.006040577	0	0.5	0.5	0.5	Math	1	5.84e-06	1.2716e-05	1.9e-08	0.001508296	0.003284072	-77.5424	295	314	1004	322	21	2	0.08136	0.38605	8.56638
735	Mathematical_logic	Abstract_algebra	14.8	1600.0	35.88	7575.0	408.0	15.8	0.020075356	16.5	330.0	38.05	1972.0	76.0	17.3	0.042173326	0.001045145	0.002315485	1.157090204	0.550798322	0.023228997	0	0.33333	0.33333	0.33333	Math	1	1.1527e-05	7.835e-06	1e-08	0.00122399	0.000831947	-1.8996	830	372	644	173	16	1	0.05181	0.33296	8.55591
736	Analytic_number_theory	Complex_analysis	14.1	590.0	-148.59	3183.0	106.0	16.8	0.103521796	14.8	364.0	-189.67	1898.0	77.0	18.5	0.136355395	0.001066152	0.002302821	1.742171488	1.322666554	0.180352721	0	0.6	0.6	0.6	Math	1	3.241e-06	7.499e-06	1e-08	0.001278772	0.00295858	-41.45396	215	123	621	161	13	1	0.13023	0.31029	9.93824
737	Mathematical_statistics	Calculus	17.7	221.0	15.0	1515.0	69.0	18.7	0.027781201	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	0.001040794	0.002326934	0.334427608	5.039643919	0.0092908	0	0.1	0.2	0.0	Math	1	2.963e-06	1.2716e-05	0.0	0.0	0.0	-88.45703	170	139	1004	322	11	0	0.04706	0.47271	7.7766
738	Probability_theory	Calculus	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	0.001042726	0.002313476	0.424878112	9.999999999	0.021168455	0	0.2	0.2	0.2	Math	1	1.3301e-05	1.2716e-05	1e-08	0.000754148	0.000720981	-10.3688	1201	186	1004	322	9	1	0.04413	0.36945	7.68389
739	Stochastic_process	Probability_theory	15.8	1807.0	-101.08	10071.0	377.0	19.5	0.065116491	13.8	578.0	-229.03	3120.0	152.0	16.8	0.049822418	0.001044027	0.002305476	1.085852836	1.419178949	0.070706927	0	0.36429	0.6	0.0	Math	1	7.538e-06	1.3301e-05	1.9e-08	0.001441961	0.002544529	-47.3722	625	161	1201	186	17	2	0.2224	0.24173	9.75874
740	Calculus	Analytic_geometry	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	13.4	738.0	-292.11	4132.0	152.0	17.8	0.014281097	0.00106066	0.002326258	3.036832081	0.392023845	0.005598531	0	0.33333	0.33333	0.33333	Math	1	1.2716e-05	4.076e-06	1.9e-08	0.004705882	0.001508296	68.0307	1004	322	251	174	19	2	0.0488	0.30712	9.82915
741	Differential_topology	Multivariable_calculus	15.7	150.0	35.37	949.0	58.0	16.1	0.022289643	16.7	188.0	-282.94	1040.0	40.0	19.5	0.002961101	0.001034883	0.002316826	0.47120503	3.546988119	0.010502992	0	0.33333	0.33333	0.33333	Math	1	2.254e-06	1.985e-06	0.0	0.0	0.0	1.5625	155	80	105	102	5	0	0.04516	0.28937	10.97452
742	Von_Neumann_algebra	Group_theory	13.9	1063.0	25.59	5729.0	257.0	13.0	0.024000768	14.8	800.0	-8.05	4469.0	213.0	14.6	0.085564011	0.000962123	0.002317497	2.611982785	0.732663076	0.062689592	0	0.225	0.25	0.2	Math	1	3.059e-06	1.076e-05	0.0	0.0	0.0	-43.14991	184	135	818	304	11	0	0.02174	0.52453	6.95801
743	Numerical_analysis	Calculus	14.5	561.0	-183.08	3038.0	159.0	15.7	0.125446738	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	0.001017294	0.002303152	0.638012113	9.999999999	0.080036538	0	0.33333	0.6	0.2	Math	1	1.1834e-05	1.2716e-05	0.0	0.0	0.0	-34.4732	979	255	1004	322	13	0	0.05209	0.35174	7.92325
744	Von_Neumann_algebra	Linear_algebra	13.9	1063.0	25.59	5729.0	257.0	13.0	0.024000768	13.2	1622.0	-423.71	7370.0	252.0	16.3	0.03449714	0.00103808	0.002326934	1.221240969	0.84965655	0.029310721	0	0.30298	0.42857	0.2	Math	1	3.059e-06	9.945e-06	0.0	0.0	0.0	-69.04491	184	135	769	268	9	0	0.04348	0.45011	8.04713
745	Algebraic_geometry	Field_(mathematics)	15.6	1154.0	-0.71	6742.0	341.0	14.7	0.012484097	13.6	1253.0	-50.46	8363.0	334.0	12.2	0.04990707	0.001008734	0.002317161	2.664731044	0.666574129	0.033266762	0	0.66667	0.66667	0.66667	Math	1	1.3646e-05	1.2332e-05	1.9e-08	0.00155521	0.001405481	-46.1424	1115	308	1040	246	29	2	0.13812	0.23535	9.27912
746	Lie_theory	Algebra	13.6	222.0	12.53	912.0	60.0	13.3	0.04448343	15.2	622.0	26.1	4146.0	205.0	13.6	0.00424914	0.001017165	0.002333382	0.456910021	4.783303562	0.020324925	0	0.23333	0.25	0.2	Math	1	1.515e-06	1.847e-05	0.0	0.0	0.0	-74.11281	57	101	1605	321	6	0	0.12281	0.48032	8.48364
747	Multiscale_modeling	Linear_algebra	18.3	229.0	15.61	852.0	45.0	20.6	0.01739222	13.2	1622.0	-423.71	7370.0	252.0	16.3	0.03449714	0.001017475	0.002308802	1.489333045	0.75086826	0.025902807	0	0.32143	0.5	0.14286	Math	1	1.18e-06	9.945e-06	0.0	0.0	0.0	-76.12254	58	65	769	268	5	0	0.0	0.0	0.0
748	Commutative_algebra	Linear_algebra	14.6	539.0	-65.24	2348.0	138.0	14.5	0.004611	13.2	1622.0	-423.71	7370.0	252.0	16.3	0.03449714	0.000814726	0.002326934	3.716457139	0.49675373	0.017136583	0	0.33929	0.42857	0.25	Math	1	3.529e-06	9.945e-06	0.0	0.0	0.0	-63.1	230	138	769	268	9	0	0.09565	0.35826	9.18463
749	Ergodic_theory	Partial_differential_equation	14.3	708.0	-127.1	3465.0	154.0	14.0	0.040312646	15.4	789.0	-274.78	4054.0	147.0	18.5	0.045881052	0.001049345	0.002321195	1.184633963	1.040859504	0.047755729	0	0.30833	0.4	0.25	Math	1	4.315e-06	1.3061e-05	0.0	0.0	0.0	-45.7275	293	157	1127	235	7	0	0.07167	0.41152	8.21682
750	Finite_element_method	Matrix_(mathematics)	14.8	1224.0	-300.87	6254.0	219.0	19.1	0.082360292	14.9	2075.0	-163.08	10764.0	402.0	16.4	0.024903086	0.001035615	0.002310469	0.77851726	2.574737444	0.064118909	0	0.22835	0.33333	0.14286	Math	1	8.87e-06	1.7309e-05	1e-08	0.000554017	0.001081081	-79.3098	692	233	1331	474	16	1	0.03324	0.46017	6.86817
751	Finite_element_method	Functional_analysis	14.8	1224.0	-300.87	6254.0	219.0	19.1	0.082360292	13.7	546.0	-80.95	2189.0	107.0	14.3	0.129275955	0.001021946	0.002301827	1.892519048	1.205703112	0.155868421	0	0.3881	0.5	0.25	Math	1	8.87e-06	8.41e-06	0.0	0.0	0.0	-14.434	692	233	696	181	12	0	0.01879	0.45135	6.9804
752	Ergodic_theory	Vector_calculus	14.3	708.0	-127.1	3465.0	154.0	14.0	0.040312646	17.3	386.0	-43.89	2065.0	75.0	20.9	0.018044227	0.001042965	0.002334403	0.6975942	1.558496665	0.028121868	0	0.25	0.25	0.25	Math	1	4.315e-06	3.548e-06	0.0	0.0	0.0	-6.2048	293	157	191	179	6	0	0.01024	0.45334	7.97031
753	Complex_analysis	Multivariable_calculus	14.8	364.0	-189.67	1898.0	77.0	18.5	0.136355395	16.7	188.0	-282.94	1040.0	40.0	19.5	0.002961101	0.001077863	0.002302821	0.654938764	9.999999999	0.089304434	0	0.33333	0.33333	0.33333	Math	1	7.499e-06	1.985e-06	0.0	0.0	0.0	39.4415	621	161	105	102	3	0	0.02415	0.34782	10.07173
754	Mathematical_analysis	Vector_calculus	15.6	504.0	-16.62	2710.0	147.0	16.5	0.122520061	17.3	386.0	-43.89	2065.0	75.0	20.9	0.018044227	0.001037213	0.002306805	0.745067097	5.058995578	0.091285666	0	0.25	0.25	0.25	Math	0	1.1028e-05	3.548e-06	0.0	0.0	0.0	49.5879	824	326	191	179	15	0	0.01456	0.41848	8.47856
755	Numerical_analysis	Ordinary_differential_equation	14.5	561.0	-183.08	3038.0	159.0	15.7	0.125446738	15.4	905.0	-451.53	4092.0	146.0	19.1	0.037775049	0.001015151	0.002303152	0.894982243	2.972136511	0.112272603	0	0.26667	0.33333	0.2	Math	0	1.1834e-05	6.866e-06	1e-08	0.001396648	0.000810373	23.7754	979	255	526	190	15	1	0.05924	0.31079	9.04143
756	Computability_theory	K-theory	14.4	903.0	43.22	5761.0	315.0	14.3	0.040149859	14.1	682.0	-426.55	2640.0	126.0	19.6	0.081582328	0.001041587	0.002321869	2.011300359	0.989839687	0.080753426	0	0.25	0.25	0.25	Math	0	4.219e-06	2.244e-06	0.0	0.0	0.0	19.85699	270	170	130	104	4	0	0.01852	0.38023	9.38028
757	Wavelet	Complex_analysis	14.5	1213.0	-251.53	5380.0	181.0	19.6	0.00124271	14.8	364.0	-189.67	1898.0	77.0	18.5	0.136355395	0.001056896	0.002302821	9.999999999	0.643730111	0.087776074	0	0.25397	0.42857	0.0	Math	0	4.651e-06	7.499e-06	0.0	0.0	0.0	-37.4223	242	243	621	161	0	0	0.02066	0.48857	7.28215
758	Mathematical_model	Mathematical_logic	15.0	610.0	-26.09	4060.0	189.0	15.3	0.090381959	14.8	1600.0	35.88	7575.0	408.0	15.8	0.020075356	0.00100634	0.00230614	0.765259393	3.44530101	0.069165643	0	0.24957	0.5	0.0	Math	0	9.379e-06	1.1527e-05	1.9e-08	0.001663894	0.00204499	1.9743	741	237	830	372	10	2	0.02159	0.45127	6.92723
759	Partial_differential_equation	General_relativity	15.4	789.0	-274.78	4054.0	147.0	18.5	0.045881052	16.5	1465.0	4.92	8679.0	347.0	17.7	0.07143217	0.000993369	0.002321195	1.495628516	0.960645749	0.06862101	0	0.14028	0.5	0.0	Math	0	1.3061e-05	2.2239e-05	1.9e-08	0.000862441	0.001468429	-49.3959	1127	235	1824	495	11	2	0.04082	0.44174	6.70993
760	Topological_space	Calculus	13.4	487.0	51.58	3235.0	170.0	12.1	0.034785078	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	0.001068159	0.002320186	0.383848639	7.242686867	0.013352205	0	0.2381	0.33333	0.14286	Math	0	1.0213e-05	1.2716e-05	0.0	0.0	0.0	-9.2966	869	196	1004	322	10	0	0.02992	0.42528	7.12322
761	Abstract_algebra	Lie_theory	16.5	330.0	38.05	1972.0	76.0	17.3	0.042173326	13.6	222.0	12.53	912.0	60.0	13.3	0.04448343	0.001042594	0.002331682	0.973249753	0.922707161	0.041045179	0	0.29762	0.5	0.14286	Math	0	7.835e-06	1.515e-06	0.0	0.0	0.0	60.15301	644	173	57	101	6	0	0.01087	0.39961	9.80108
762	General_relativity	Differential_topology	16.5	1465.0	4.92	8679.0	347.0	17.7	0.07143217	15.7	150.0	35.37	949.0	58.0	16.1	0.022289643	0.000993369	0.002323555	0.697215281	2.234383064	0.0498036	0	0.16667	0.33333	0.0	Math	0	2.2239e-05	2.254e-06	0.0	0.0	0.0	97.0625	1824	495	155	80	10	0	0.00768	0.4721	7.85587
763	Linear_programming	Trigonometry	14.1	1159.0	-210.38	6162.0	319.0	15.9	0.037102101	14.7	545.0	-257.15	2978.0	117.0	17.3	7.4853e-05	0.00103037	0.002314145	0.384607418	9.999999999	0.014269743	0	0.28746	0.6	0.11111	Math	0	7.173e-06	1.0031e-05	0.0	0.0	0.0	-23.2279	477	271	760	286	5	0	0.0021	0.72173	3.68983
764	Coding_theory	Mathematical_optimization	13.2	464.0	-14.69	3001.0	161.0	13.6	0.04484473	15.1	1133.0	-14.18	5383.0	354.0	16.4	0.022837092	0.000952258	0.002298851	0.797267884	1.56557861	0.035753263	0	0.33333	0.33333	0.33333	Math	0	4.411e-06	1.216e-05	0.0	0.0	0.0	-42.3467	281	179	940	328	7	0	0.03203	0.47825	7.31651
765	Ergodic_theory	Mathematical_model	14.3	708.0	-127.1	3465.0	154.0	14.0	0.040312646	15.0	610.0	-26.09	4060.0	189.0	15.3	0.090381959	0.001031498	0.00230614	2.101231866	0.937202707	0.084706216	0	0.29484	0.5	0.14286	Math	0	4.315e-06	9.379e-06	0.0	0.0	0.0	-49.4088	293	157	741	237	6	0	0.02048	0.49764	7.01441
766	Multivariable_calculus	Set_theory	16.7	188.0	-282.94	1040.0	40.0	19.5	0.002961101	14.7	534.0	42.0	3703.0	177.0	13.1	0.076283294	0.001052199	0.002316826	9.999999999	0.468103627	0.035708487	0	0.26984	0.33333	0.14286	Math	0	1.985e-06	1.1383e-05	0.0	0.0	0.0	-85.1802	105	102	898	289	3	0	0.04762	0.48491	7.95464
767	Numerical_linear_algebra	Commutative_algebra	17.2	76.0	10.7	255.0	15.0	19.0	0.046038293	14.6	539.0	-65.24	2348.0	138.0	14.5	0.004611	0.000819231	0.00231448	0.537938119	5.371015847	0.024765753	0	0.42857	0.42857	0.42857	Math	0	1.333e-06	3.529e-06	0.0	0.0	0.0	-6.35719	80	59	230	138	1	0	0.0375	0.39535	9.57508
768	Primality_test	Mathematical_model	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	15.0	610.0	-26.09	4060.0	189.0	15.3	0.090381959	0.001031498	0.002303816	1.890941963	0.996661523	0.09008022	0	0.2539	0.4	0.11111	Math	0	2.321e-06	9.379e-06	0.0	0.0	0.0	-56.0732	115	127	741	237	1	0	0.0	0.0	0.0
769	Mathematical_optimization	Fourier_series	15.1	1133.0	-14.18	5383.0	354.0	16.4	0.022837092	13.8	1880.0	-1110.05	8006.0	211.0	21.8	0.036705715	0.001045572	0.002298851	1.26290765	0.785739727	0.028841138	0	0.20536	0.42857	0.0	Math	0	1.216e-05	6.31e-06	0.0	0.0	0.0	19.2602	940	328	441	217	9	0	0.00638	0.54525	6.08134
770	K-theory	Calculus	14.1	682.0	-426.55	2640.0	126.0	19.6	0.081582328	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	0.001042726	0.002321869	0.519043781	9.999999999	0.0423448	0	0.25	0.25	0.25	Math	0	2.244e-06	1.2716e-05	0.0	0.0	0.0	-90.63539	130	104	1004	322	3	0	0.04615	0.48804	7.74858
771	Orthogonal_polynomials	Primality_test	13.6	394.0	-300.2	1468.0	97.0	16.1	0.006714519	12.9	431.0	-0.41	3011.0	121.0	11.7	0.04763775	0.001040319	0.002303816	3.680381286	0.518748051	0.02471199	0	0.25	0.25	0.25	Math	0	2.647e-06	2.321e-06	0.0	0.0	0.0	2.232	159	117	115	127	1	0	0.00629	0.47759	7.99916
772	Statistics	Commutative_algebra	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	14.6	539.0	-65.24	2348.0	138.0	14.5	0.004611	0.000808816	0.002299511	0.318876648	1.115533813	0.005143726	0	0.13492	0.33333	0.0	Math	0	4.5359e-05	3.529e-06	0.0	0.0	0.0	296.8223	4306	424	230	138	4	0	0.00302	0.58494	5.94035
773	Mathematical_logic	Differentiable_manifold	14.8	1600.0	35.88	7575.0	408.0	15.8	0.020075356	14.7	1137.0	-43.72	6911.0	273.0	13.8	0.003349014	0.000942555	0.002315485	0.442278291	2.651196102	0.008878894	0	0.25	0.25	0.25	Math	0	1.1527e-05	6.895e-06	0.0	0.0	0.0	19.4518	830	372	466	253	9	0	0.00482	0.57901	5.59638
774	Lie_theory	Discrete_mathematics	13.6	222.0	12.53	912.0	60.0	13.3	0.04448343	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	0.001017165	0.002316155	0.6763338	1.75577769	0.030085647	0	0.23333	0.25	0.2	Math	0	1.515e-06	5.84e-06	0.0	0.0	0.0	-15.35261	57	101	295	314	4	0	0.05263	0.4055	9.70503
775	Orthogonal_polynomials	Number_theory	13.6	394.0	-300.2	1468.0	97.0	16.1	0.006714519	14.4	1127.0	-70.62	6850.0	281.0	16.2	0.102017468	0.001040319	0.002318169	8.594490807	0.565666571	0.057707872	0	0.19643	0.25	0.14286	Math	0	2.647e-06	1.7674e-05	0.0	0.0	0.0	-72.8824	159	117	1482	361	1	0	0.0566	0.49603	7.48124
776	Approximation_theory	Functional_analysis	12.6	476.0	-270.11	2238.0	94.0	15.4	0.04485004	13.7	546.0	-80.95	2189.0	107.0	14.3	0.129275955	0.001009693	0.002301827	2.693619731	0.934504423	0.120808952	0	0.63333	0.66667	0.6	Math	0	2.167e-06	8.41e-06	0.0	0.0	0.0	-34.4108	151	75	696	181	4	0	0.13245	0.34325	9.79811
777	Discrete_mathematics	Statistics	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	0.001036296	0.002299511	0.670117633	0.711845521	0.011482617	0	0.19048	0.5	0.0	Math	0	5.84e-06	4.5359e-05	0.0	0.0	0.0	-292.1567	295	314	4306	424	17	0	0.10169	0.51353	6.78772
778	Wavelet	Topology	14.5	1213.0	-251.53	5380.0	181.0	19.6	0.00124271	15.3	552.0	42.92	3436.0	174.0	14.6	0.004321302	0.001056896	0.002328967	1.552335179	0.446416964	0.001929102	0	0.20952	0.42857	0.0	Math	0	4.651e-06	1.6638e-05	0.0	0.0	0.0	-92.1098	242	243	1475	260	1	0	0.04132	0.50599	7.0341
779	Vector_calculus	Algebraic_topology	17.3	386.0	-43.89	2065.0	75.0	20.9	0.018044227	14.8	344.0	37.3	1756.0	104.0	14.3	0.007953244	0.001031602	0.002334403	0.554408719	1.25783596	0.010003877	0	0.25	0.25	0.25	Math	0	3.548e-06	6.588e-06	0.0	0.0	0.0	-10.0113	191	179	473	214	4	0	0.03141	0.43215	8.27937
780	Analytical_mechanics	Algebraic_geometry	16.4	922.0	-639.54	4781.0	125.0	23.9	0.018494006	15.6	1154.0	-0.71	6742.0	341.0	14.7	0.012484097	0.000972479	0.002328628	0.743661832	1.10166445	0.013753286	0	0.36667	0.4	0.33333	Math	0	2.244e-06	1.3646e-05	0.0	0.0	0.0	-57.26878	67	167	1115	308	2	0	0.0597	0.50479	7.96861
781	Combinatorics	Statistics	15.4	464.0	28.43	2514.0	129.0	16.0	0.000528568	16.1	803.0	32.73	6043.0	285.0	16.4	0.016130771	0.000985745	0.002299511	6.881762001	0.225499547	0.003637481	0	0.19048	0.5	0.0	Math	0	1.1383e-05	4.5359e-05	0.0	0.0	0.0	-262.1281	916	271	4306	424	10	0	0.0655	0.50049	6.15309
782	Computability_theory	Set_theory	14.4	903.0	43.22	5761.0	315.0	14.3	0.040149859	14.7	534.0	42.0	3703.0	177.0	13.1	0.076283294	0.001041587	0.002318841	1.823152058	0.959571798	0.073199298	1	0.60952	1.0	0.42857	Math	0	4.219e-06	1.1383e-05	1.9e-08	0.00168492	0.004545455	-70.3809	270	170	898	289	16	2	0.15556	0.31378	9.66246
783	Abstract_algebra	Trigonometry	16.5	330.0	38.05	1972.0	76.0	17.3	0.042173326	14.7	545.0	-257.15	2978.0	117.0	17.3	7.4853e-05	0.001019654	0.002331682	0.190521795	9.999999999	0.008034938	0	0.33333	0.33333	0.33333	Math	0	7.835e-06	1.0031e-05	0.0	0.0	0.0	15.7074	644	173	760	286	8	0	0.01398	0.49896	6.42668
784	Differential_equation	Stochastic_process	15.5	635.0	-204.46	3293.0	158.0	18.6	0.034254072	15.8	1807.0	-101.08	10071.0	377.0	19.5	0.065116491	0.001045065	0.002305476	1.698212253	0.893332597	0.058170684	0	0.1875	0.25	0.0	Math	0	1.2505e-05	7.538e-06	1e-08	0.001272265	0.000766871	48.9313	1052	252	625	161	6	1	0.03327	0.38148	7.96018
785	Algebra	Vector_calculus	15.2	622.0	26.1	4146.0	205.0	13.6	0.00424914	17.3	386.0	-43.89	2065.0	75.0	20.9	0.018044227	0.001042806	0.002333382	1.793308278	0.422296683	0.007620017	0	0.25	0.25	0.25	Math	0	1.847e-05	3.548e-06	0.0	0.0	0.0	57.0891	1605	321	191	179	8	0	0.00872	0.4692	7.7391
786	Fourier_series	Analytical_mechanics	13.8	1880.0	-1110.05	8006.0	211.0	21.8	0.036705715	16.4	922.0	-639.54	4781.0	125.0	23.9	0.018494006	0.000996791	0.002319513	0.703297537	1.395859766	0.025815039	0	0.27857	0.42857	0.14286	Math	0	6.31e-06	2.244e-06	0.0	0.0	0.0	31.81088	441	217	67	167	3	0	0.0068	0.44742	8.89177
787	Differential_geometry	Mathematical_optimization	15.3	523.0	-22.54	2539.0	144.0	15.4	0.026135082	15.1	1133.0	-14.18	5383.0	354.0	16.4	0.022837092	0.001029814	0.002298851	0.971688692	1.11201388	0.025395163	0	0.46667	0.6	0.33333	Math	0	1.028e-05	1.216e-05	0.0	0.0	0.0	-3.3528	857	215	940	328	13	0	0.0245	0.44176	6.93018
788	Abstract_algebra	Differential_equation	16.5	330.0	38.05	1972.0	76.0	17.3	0.042173326	15.5	635.0	-204.46	3293.0	158.0	18.6	0.034254072	0.001070555	0.002309469	0.790685083	0.973484847	0.03334582	0	0.25	0.25	0.25	Math	0	7.835e-06	1.2505e-05	0.0	0.0	0.0	-23.9323	644	173	1052	252	6	0	0.06211	0.36775	8.10962
789	Special_relativity	Fourier_series	14.8	1841.0	-257.25	10491.0	417.0	16.9	0.031609565	13.8	1880.0	-1110.05	8006.0	211.0	21.8	0.036705715	0.001007074	0.002319513	1.063311993	0.915683846	0.03361083	0	0.14815	0.33333	0.0	Math	0	1.2697e-05	6.31e-06	0.0	0.0	0.0	47.1187	966	358	441	217	7	0	0.01553	0.44934	7.36391
790	K-theory	Ordinary_differential_equation	14.1	682.0	-426.55	2640.0	126.0	19.6	0.081582328	15.4	905.0	-451.53	4092.0	146.0	19.1	0.037775049	0.00104053	0.002321869	0.894327209	1.931467914	0.072961296	0	0.225	0.25	0.2	Math	0	2.244e-06	6.866e-06	0.0	0.0	0.0	-32.38679	130	104	526	190	2	0	0.03077	0.46507	8.09624
791	Differential_geometry	Discrete_mathematics	15.3	523.0	-22.54	2539.0	144.0	15.4	0.026135082	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	0.001029814	0.002316155	0.778164437	1.186876168	0.020337391	0	0.33333	0.33333	0.33333	Math	0	1.028e-05	5.84e-06	0.0	0.0	0.0	34.1088	857	215	295	314	11	0	0.01517	0.43308	7.91025
792	K-theory	Commutative_algebra	14.1	682.0	-426.55	2640.0	126.0	19.6	0.081582328	14.6	539.0	-65.24	2348.0	138.0	14.5	0.004611	0.000818059	0.002321869	0.551917773	9.765070353	0.045026737	0	0.5	0.5	0.5	Math	0	2.244e-06	3.529e-06	0.0	0.0	0.0	-8.42739	130	104	230	138	14	0	0.06923	0.30892	10.4596
793	Differentiable_manifold	Linear_algebra	14.7	1137.0	-43.72	6911.0	273.0	13.8	0.003349014	13.2	1622.0	-423.71	7370.0	252.0	16.3	0.03449714	0.000967487	0.002326934	4.565925807	0.443264325	0.015291351	0	0.33929	0.42857	0.25	Math	0	6.895e-06	9.945e-06	0.0	0.0	0.0	-34.9854	466	253	769	268	16	0	0.0515	0.37627	8.29147
794	Discrete_mathematics	Algebra	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	15.2	622.0	26.1	4146.0	205.0	13.6	0.00424914	0.001017372	0.002316155	0.449684795	1.813414267	0.00770545	0	0.5	0.5	0.5	Math	0	5.84e-06	1.847e-05	0.0	0.0	0.0	-58.7602	295	314	1605	321	25	0	0.07119	0.44837	7.69692
795	Number_theory	Numerical_linear_algebra	14.4	1127.0	-70.62	6850.0	281.0	16.2	0.102017468	17.2	76.0	10.7	255.0	15.0	19.0	0.046038293	0.00104964	0.00231448	0.927543023	2.055367076	0.094625591	0	0.14286	0.14286	0.14286	Math	0	1.7674e-05	1.333e-06	0.0	0.0	0.0	74.93909	1482	361	80	59	2	0	0.00472	0.48789	8.10963
796	Discrete_mathematics	Fourier_series	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	13.8	1880.0	-1110.05	8006.0	211.0	21.8	0.036705715	0.001043257	0.002316155	1.391171857	0.649436854	0.023838044	0	0.125	0.25	0.0	Math	0	5.84e-06	6.31e-06	0.0	0.0	0.0	-18.2014	295	314	441	217	7	0	0.01356	0.48625	7.16833
797	Complex_analysis	Mathematical_statistics	14.8	364.0	-189.67	1898.0	77.0	18.5	0.136355395	17.7	221.0	15.0	1515.0	69.0	18.7	0.027781201	0.001040794	0.002302821	0.820331727	4.026343525	0.111856657	0	0.29167	0.33333	0.25	Math	0	7.499e-06	2.963e-06	0.0	0.0	0.0	42.32083	621	161	170	139	5	0	0.01127	0.43877	8.27705
798	Coding_theory	Special_relativity	13.2	464.0	-14.69	3001.0	161.0	13.6	0.04484473	14.8	1841.0	-257.25	10491.0	417.0	16.9	0.031609565	0.000908823	0.002318169	0.892006249	1.265496019	0.040001779	0	0.16667	0.25	0.0	Math	0	4.411e-06	1.2697e-05	0.0	0.0	0.0	-70.2052	281	179	966	358	3	0	0.00712	0.6358	5.10723
799	Calculus	Stochastic_process	14.9	788.0	-69.0	5730.0	240.0	14.7	0.001843543	15.8	1807.0	-101.08	10071.0	377.0	19.5	0.065116491	0.001042726	0.002305476	9.999999999	0.528000181	0.034381519	0	0.16071	0.25	0.0	Math	0	1.2716e-05	7.538e-06	1e-08	0.001272265	0.000754148	57.741	1004	322	625	161	9	1	0.01892	0.44473	7.1462
